Company,Date and Time of publishing,Author,Headline,Description,Article Body,URL
LT,2024-01-10T17:03:00+05:30,Vivek Narayanan,"1,200 govt school students take part in L&T STEM Fest in Chennai","CHENNAI: More than 1,200 students from 37 government schools took part in the two-day Larsen & Toubro’s Science, Technology, Engineering, and Mathemat.","CHENNAI: More than 1,200 students from 37 government schools took part in the two-day Larsen & Toubro’s Science, Technology, Engineering, and Mathematics (STEM) Fest held in Chennai on January 10 and 11.The event was organized by Larsen & Toubro (L&T) and Vikram A Sarabhai Community Science Centre (VASCSC) in collaboration with the American India Foundation (AIF).Similar regional fests were held in Vadodara and Hazira (in Surat) in December last year, with two more planned in Coimbatore and Mumbai over the next month. The finalists from the Chennai STEM Challenge will advance to the National STEM Challenge scheduled to be held in in Mumbai in February.Students gained an opportunity to gain insights from dignitaries and STEM experts. The programme aims at making STEM enjoyable for students at school-level by emphasizing hands-on learning. ",https://timesofindia.indiatimes.com/city/chennai/1200-govt-school-students-take-part-in-lt-stem-fest-in-chennai/articleshow/106700031.cms
LT,2024-04-10T16:15:00+05:30,PTI,"Sensex settles above 75,000-mark for first time, Nifty closes at record high","India Business News: Sensex closed above 75,000, climbing 354 points, with Nifty reaching a lifetime high. Major gainers were ITC, Kotak Mahindra Bank, Bharti Airtel, whil","MUMBAI: Benchmark Sensex climbed 354 points to close above the record 75,000 mark for the first time while broader Nifty scaled a fresh lifetime high on Wednesday on gains in FMCG, energy and metal shares. The 30-share BSE Sensex climbed 354.45 points or 0.47 per cent to settle at an all-time high of 75,038.15. During the day, the index spurted 421.44 points or 0.56 per cent to hit a high of 75,105.14.  Broader Nifty of the NSE advanced by 111.05 points or 0.49 per cent to close at a record peak of 22,753.80. During the day, it jumped 132.95 points or 0.58 per cent to reach a lifetime intra-day peak of 22,775.70. Key indices hit intra-day lifetime high levels on Tuesday with Sensex scaling the historic 75,000 mark for the first time but closed in the red following profit booking in index major Reliance Industries. ""Indian markets sustained their upward momentum, buoyed by a robust performance in the broader market, albeit slightly lagging behind its Asian and European counterparts,"" Vinod Nair, Head of Research, Geojit Financial Services said. Investors' attention remains fixated on the release of the FOMC minutes and US inflation data later on Wednesday, Nair added. From the Sensex basket, ITC, Kotak Mahindra Bank, Bharti Airtel, State Bank of India, Asian Paints, Tech Mahindra, Reliance Industries and Nestle were the major gainers.  Maruti, HDFC Bank, Larsen & Toubro and Mahindra & Mahindra were among the laggards. The majority of sectors were aligned with the move wherein FMCG, metal and energy were among the top gainers. The broader indices also edged higher after two days of pause and gained in the range of 0.7 -0.9 per cent, Ajit Mishra, SVP - Technical Research, Religare Broking Ltd said.  In Asian markets, Tokyo and Shanghai settled lower while Hong Kong ended in the positive territory. Markets in South Korea were closed for elections.  European markets were trading in the green. Wall Street ended mostly with gains on Tuesday.  Global oil benchmark Brent crude climbed 0.18 per cent to USD 89.58 a barrel.  Foreign Institutional Investors (FIIs) offloaded equities worth Rs 593.20 crore on Tuesday, according to exchange data. The BSE benchmark declined 58.80 points or 0.08 per cent to settle at 74,683.70 on Tuesday. The NSE Nifty dipped 23.55 points or 0.10 per cent to 22,642.75.",https://timesofindia.indiatimes.com/business/india-business/sensex-settles-above-75000-mark-for-first-time-nifty-closes-at-record-high/articleshow/109195525.cms
LT,2024-03-18T06:43:00+05:30,TNN,Big change is the only constant in eco: India Inc,"India Business News: India’s economy is undergoing significant changes, driven largely by technology. Securing sufficient capital remains a major hurdle. New stars emergin","MUMBAI: India’s economy is changing fundamentally, and for the better. Tech is a key driver. Finding enough capital is the big challenge. Computer chips and critical materials are among the new stars. And business, the locus of much of this change, must also take the lead in recognising that human enterprise can’t flourish if humans keep obliterating all other species.Those were the key messages from speakers and panel discussions at The Economic Times Awards for Corporate Excellence, held in Mumbai on Friday.FM Nirmala Sitharaman, addressing issues of employment and private investment, said: “When we look for data, we tend to look only at the formal sector… we don’t care about informal. (Also) we don’t look at new and emerging sectors, where huge changes are happening.” She spoke of semiconductors, renewable energy, storage capacities, railroads, and materials as sunrise sectors drawing new capital.108571963S Jaishankar, external affairs minister and winner of ‘Reformer of the Year’ award, said foreign investors have started noticing India’s resilience amidst a general global slowdown. “Today, the world sees a country that’s able to seek its own solution, speak its mind and stand up, which it did when it came to energy choices,” he said.Meera Jain, founder of Times Evoke, said CSR must “focus on all life”, not just humans. Jain pointed out that business often works under the illusion that “only human lives matter because only humans can create value”. But nature creates value in trillions, “ecosystems create $140 trillion in value each year” she said. If companies work to protect this, it’s “smart business”. She pointed to Anant Ambani’s Vantara initiative to rehabilitate rescued animals and Ratan Tata’s hospital for small animals as examples of a new, much-needed approach that values non-human lives.108571948To grow, India needs investment. Will there be enough of it, asked Ajay Piramal, chairman, Piramal Group. “For GDP to reach $10 trillion, the financial sector has to grow at least 18%. My concern is that there will not be enough capital. History shows that debt is what takes us forward,” he said. He argued that creating thriving NBFCs, which should be allowed to take deposits, and a long-term bond market were pivotal.Satyan Gajwani, vice-chairman, Times Internet, spoke of India’s transformation in the 25 years since ET Awards were instituted in 1998. He pointed to big changes in public markets, retail investment and entrepreneurship. “Retail investors across all income levels are becoming savvier”, he said. Striking a positive note on AI, Gajwani said, “We are the civilisation that gave the world the concept of Maya. So, it should come as no surprise that we are taking to AI with such gusto”.S N Subrahmanyan, chairman, Larsen & Toubro, speaking at a panel discussion, pointed to digital adoption, geopolitical changes, alternative fuels and sustainability goals as drivers of change. He also said private investment is picking up. “During Covid, our order book was nearly 95% govt. Today, it’s around 65% govt. Private orders are kicking in and this trend will increase,” he saidRohit Jawa, CEO & MD, Hindustan Unilever, said “the India tech stack is a productivity (tool) that is going to last a long time”. He said out of HUL’s three million retailers, 1.3 million use the HUL app, which generates data, enabling them to get personal and business loans.“When many developed economies are staring at a recession or a slowdown, India has shown resilience and emerged stronger,” said Romal Shetty, CEO of Deloitte South Asia. “India would remain the fastest-growing economy for the next few decades.”A M Naik, Larsen & Toubro chairman emeritus, perhaps summed it all up for industry leaders in the audience. He said he could helm L&T for so long because “when you rush to work, you know you are going to enjoy it. You know you are leaving your enjoyment behind when you hesitate to leave work”.",https://timesofindia.indiatimes.com/business/india-business/big-change-is-the-only-constant-in-eco-india-inc/articleshow/108571892.cms
LT,2024-03-18T04:22:00+05:30,TNN,Big change is the only constant in eco: India Inc,Discover the fundamental changes in India's economy and the key messages from The Economic Times Awards for Corporate Excellence in Mumbai. Learn about the tech-driven transformation and the focus on sustainability and growth.,"Mumbai: India’s economy is changing fundamentally, and for the better. Tech is a key driver. Finding enough capital is the big challenge. Computer chips and critical materials are among the new stars. And business, the locus of much of this change, must also take the lead in recognising that human enterprise can’t flourish if humans keep obliterating all other species.Those were the key messages from speakers and panel discussions at The Economic Times Awards for Corporate Excellence, held in Mumbai on Friday.108570402 FM Nirmala Sitharaman, addressing issues of employment and private investment, said: “When we look for data, we tend to look only at the formal sector… we don’t care about informal. (Also) we don’t look at new and emerging sectors, where huge changes are happening.” She spoke of semiconductors, renewable energy, storage capacities, railroads, and materials as sunrise sectors drawing new capital.S Jaishankar, external affairs minister and winner of ‘Reformer of the Year’ award, said foreign investors have started noticing India’s resilience amidst a general global slowdown. “Today, the world sees a country that’s able to seek its own solution, speak its mind and stand up, which it did when it came to energy choices,” he said.Meera Jain, founder of Times Evoke, said CSR must “focus on all life”, not just humans. Jain pointed out that business often works under the illusion that “only human lives matter because only humans can create value”. But nature creates value in trillions, “ecosystems create $140 trillion in value each year” she said. If companies work to protect this, it’s “smart business”. She pointed to Anant Ambani’s Vantara initiative to rehabilitate rescued animals and Ratan Tata’s hospital for small animals as examples of a new, much-needed approach that values non-human lives.To grow, India needs investment. Will there be enough of it, asked Ajay Piramal, chairman, Piramal Group. “For GDP to reach $10 trillion, the financial sector has to grow at least 18%. My concern is that there will not be enough capital. History shows that debt is what takes us forward,” he said. He argued that creating thriving NBFCs, which should be allowed to take deposits, and a long-term bond market were pivotal.Satyan Gajwani, vice-chairman, Times Internet, spoke of India’s transformation in the 25 years since ET Awards were instituted in 1998. He pointed to big changes in public markets, retail investment and entrepreneurship. “Retail investors across all income levels are becoming savvier”, he said. Striking a positive note on AI, Gajwani said, “We are the civilisation that gave the world the concept of Maya. So, it should come as no surprise that we are taking to AI with such gusto”.S N Subrahmanyan, chairman, Larsen & Toubro, speaking at a panel discussion, pointed to digital adoption, geopolitical changes, alternative fuels and sustainability goals as drivers of change. He also said private investment is picking up. “During Covid, our order book was nearly 95% govt. Today, it’s around 65% govt. Private orders are kicking in and this trend will increase,” he saidRohit Jawa, CEO & MD, Hindustan Unilever, said “the India tech stack is a productivity (tool) that is going to last a long time”. He said out of HUL’s three million retailers, 1.3 million use the HUL app, which generates data, enabling them to get personal and business loans.“When many developed economies are staring at a recession or a slowdown, India has shown resilience and emerged stronger,” said Romal Shetty, CEO of Deloitte South Asia. “India would remain the fastest-growing economy for the next few decades.” A M Naik, Larsen & Toubro chairman emeritus, perhaps summed it all up for industry leaders in the audience. He said he could helm L&T for so long because “when you rush to work, you know you are going to enjoy it. You know you are leaving your enjoyment behind when you hesitate to leave work”.",https://timesofindia.indiatimes.com/city/mumbai/economy-transformation-at-the-economic-times-awards-in-mumbai/articleshow/108570405.cms
LT,2024-03-21T16:12:00+05:30,PTI,"Sensex, Nifty surge amid global markets rally on US Fed rate cut plans","India Business News: Sensex and Nifty surged 1% on US Fed's rate cut projection. Sensex peaked at 72,882.46, while Nifty reached 22,011.95. Top gainers included Tech Mahin","MUMBAI: Benchmark equity indices Sensex and Nifty surged nearly 1 per cent on Thursday in tandem with a rally in global markets after the US Fed projected three rate cuts this year. Rising for the second day, the 30-share BSE Sensex jumped 539.50 points or 0.75 per cent to settle at 72,641.19. During the day, it zoomed 780.77 points or 1.08 per cent to 72,882.46.  The NSE Nifty climbed 172.85 points or 0.79 per cent to 22,011.95.  From the Sensex basket, NTPC, Power Grid, IndusInd Bank, Tata Steel, Tata Motors, JSW Steel, Tech Mahindra and Larsen & Toubro were the biggest gainers.  Bharti Airtel, Maruti, ICICI Bank and Asian Paints were the laggards.  In Asian markets, Seoul, Tokyo, and Hong Kong settled significantly higher while Shanghai ended lower.  European markets were trading in positive territory.  Wall Street ended with remarkable gains on Wednesday. The S&P 500 jumped to an all-time high. The Dow Jones Industrial Average and the Nasdaq Composite also hit record-high levels.  ""Domestic market is taking cues from the global market infusing optimism as the Federal Reserve signalled to remain on track for three interest rate cuts this year despite inflation staying above long-term target,"" said Vinod Nair, Head of Research, Geojit Financial Services.  Global oil benchmark Brent crude dipped 0.08 per cent to USD 85.88 a barrel.  Foreign institutional investors offloaded equities worth Rs 2,599.19 crore on Wednesday, according to exchange data.  The 30-share BSE benchmark rebounded 89.64 points or 0.12 per cent to settle at 72,101.69 on Wednesday. The NSE Nifty climbed 21.65 points or 0.10 per cent to 21,839.10.",https://timesofindia.indiatimes.com/business/india-business/sensex-nifty-surge-amid-global-markets-rally-on-us-fed-rate-cut-plans/articleshow/108678584.cms
LT,2024-03-14T09:41:00+05:30,TOI Business Desk,"Stock market today: Sensex, Nifty trade lower in opening session","India Business News: Equity benchmark indices, BSE Sensex and Nifty50 were trading lower in the opening session on Thursday. Sensex drops 264.7 points to 72,497.19 in earl","NEW DELHI: Equity benchmark indices, BSE Sensex and Nifty50 were trading lower in the opening session on Thursday. Sensex drops 264.7 points to 72,497.19 in the early trade and Nifty was down 80.2 points to 21,917.50.Bajaj Finance, Tata Steel, JSW Steel, Bajaj Finserv, Tech Mahindra, Titan, and HDFC Bank were major losers in the Sensex pack, while Mahindra & Mahindra, Reliance Industries, Larsen & Toubro and Nestle were among the gainers.Both the Indian benchmark stock indices tanked over in trade on Wednesday. BSE Sensex, India's benchmark stock index, experienced a drop of 1,100 points, falling below the 73,000 level, while Nifty50 saw a decline below the 22,000 mark.Sensex closed the day at 72,761.89, down over 900 points or 1.23%, and Nifty50 ended the trading day at 21,997.70, down over 330 points or 1.51%. The smallcap index recorded a 5% decline, marking its worst single-day fall since December 2022. Midcaps lost 4%, while microcaps and SME stock indices saw a drop of around 6% each.Wednesday was the worst day for investors since Covid in terms of wealth erosion. At close of session, BSE's market cap was at Rs 378.7 lakh crore. The day's selloff erased Rs 13.9 lakh crore worth of investors' wealth in terms of loss in BSE's market capitalisation.When the Sensex recorded the second biggest loss in market capitalisation, Adani stocks witnessed the group's biggest single-session wealth erosion of Rs 1.1 lakh crore.In Asian trade market Seoul and Shanghai traded positively, while Tokyo and Hong Kong traded lower.(With input from agencies)",https://timesofindia.indiatimes.com/business/india-business/stock-market-today-sensex-nifty-trade-lower-in-opening-session/articleshow/108479763.cms
LT,2024-03-02T09:28:00+05:30,TOI Business Desk,"Special trading session: Nifty, Sensex settles at highest closing levels in first part",Business News: NEW DELHI: Sensex climbed 114.,"NEW DELHI: Sensex climbed 114.91 points or 0.16% to reach its highest ever closing level of 73,860.26 after reaching its all-time high of 73,982.12 during the first part of special trading session.Nifty rose by 56.25 points or 0.25% to settle at a new closing high of 22,395. It also hit its lifetime peak of 22,420.25 earlier in the trade.Special trading session is being conducted by BSE and NSE in the equity and equity derivative segments to check their preparedness to handle major disruption or failure at the primary site.Intra-day switch from Primary Site (PR) to Disaster Recovery (DR) site would be done during the special session.Trading today is divided into two sessions, the first one from 9:15 am to 10 am and the second one from 11:30 am to 12:30 pm.""Trading members are requested to note that the exchange will conduct a special live trading session with intraday switch over from Primary Site (PR) to Disaster Recovery Site (DR) on Saturday, March 2, in equity and equity derivatives segments,"" BSE and NSE said in separate circulars.Tata Steel, Larsen & Toubro, Tata Motors, and State Bank of India saw gains, while Mahindra & Mahindra, Titan, ICICI Bank, and NTPC experienced losses in Sensex.Most of the Nifty sectoral indices saw a rise, with Nifty Media experiencing a growth of over 1 percent, during early trade of the special trading session.",https://timesofindia.indiatimes.com/business/india-business/special-trading-session-nifty-at-record-high-sensex-gains-220-points/articleshow/108152774.cms
LT,2024-03-12T09:29:00+05:30,TOI Business Desk,Opening bell: Equity indices climbs on blue-chip stocks and foreign fund inflows,"India Business News: NEW DELHI: Equity benchmark indices climbed in early trade on Tuesday due to buying in blue-chip stocks such as HDFC Bank and ICICI Bank, as well as f.","NEW DELHI: Equity benchmark indices climbed in early trade on Tuesday due to buying in blue-chip stocks such as HDFC Bank and ICICI Bank, as well as foreign fund inflows. Sensex started strong and gained 376.38 points to reach 73,879.02 in early trade. Nifty also rose by 85.55 points to reach 22,418.20.TCS, HDFC Bank, Reliance Industries, Axis Bank, ICICI Bank, IndusInd Bank, Infosys, Larsen & Toubro, and Bharti Airtel were among the major gainers.V K Vijayakumar, chief investment strategist at Geojit Financial Services said that the current trend in the market is a correction in the broader market, particularly in small-cap stocks. The small-cap index has fallen 7.8% from its peak, and this correction is expected to continue due to excessive valuations. Regulatory actions are also likely in the small-cap segment, as the regulator Sebi has expressed concerns about frothy valuations.He further said that there may be redemptions from small-cap funds, adding to the downside. While quality large-cap stocks are expected to bounce back after the correction, small caps are unlikely to recover in the near term. PSE stocks that have experienced rapid growth are also likely to face selling pressure.Stocks that witnessed a decline included ITC, Nestle, JSW Steel, UltraTech Cement, NTPC, and Tata Steel.In Asian markets, Hong Kong and Seoul were trading higher, while Tokyo and Shanghai were in negative territory. The US markets closed on a mixed note on Monday.According to exchange data, Foreign Institutional Investors (FIIs) purchased equities worth Rs 4,212.76 crore on Monday. On Monday, the BSE benchmark index declined by 616.75 points or 0.83% to settle at 73,502.64, while the Nifty slumped by 160.90 points or 0.72% to close at 22,332.65.Global benchmark Brent crude oil rose by 0.35% to reach $82.50 per barrel.",https://timesofindia.indiatimes.com/business/india-business/opening-bell-sensex-climbs-100-points-nifty-above-22350/articleshow/108419328.cms
LT,2024-04-01T19:40:00+05:30,TOI Business Desk,Stock market rally: BSE Sensex jumps over 2% in 3 days; leaves investors richer by Rs 10.58 lakh crore,"India Business News: Stock market rally: Investors saw a substantial wealth increase of Rs 10.58 lakh crore in a 3-day market rally, with BSE Sensex hitting an all-time hi","Stock market rally today: The three day winning streak of BSE Sensex has left investors richer by Rs 10.58 lakh crore. Investors have witnessed a significant increase in wealth by Rs 10.58 lakh crore during three days of the market rally, with the BSE benchmark surging over 2 percent and reaching an all-time high on Monday.The 30-share BSE Sensex continued its winning streak for the third consecutive day on April 1, rising by 363.20 points or 0.49 per cent to close at 74,014.55. In a remarkable feat, it soared 603.27 points or 0.81 per cent to hit a record high of 74,254.62 during the day. The market capitalisation of BSE-listed companies also saw a substantial increase of Rs 10,58,034.42 crore to reach Rs 3,93,15,471.18 crore ($4.74 trillion) in just three days, according to a PTI report. The BSE benchmark Sensex registered a notable surge of 1,544.25 points or 2.13 per cent over the same period. The positive momentum in the equity markets persisted, with both BSE Sensex and Nifty50 reaching new highs fueled by bargain hunting, indicating a strong investor appetite for equity assets despite occasional challenges. Prashanth Tapse, Senior VP (Research) at Mehta Equities Ltd, highlighted that despite challenges such as delayed rate cuts and uncertainty surrounding geo-political tensions, positive factors such as optimism surrounding India's reform initiatives and the anticipation of the ruling party's return to power in the upcoming elections are key factors driving investor confidence.Among the top gainers in the Sensex basket were JSW Steel, Tata Steel, UltraTech Cement, NTPC, Larsen & Toubro, and HDFC Bank, while Titan, Nestle, Bharti Airtel, and IndusInd Bank lagged behind. In the broader market, the BSE smallcap index surged by 2.98 per cent, and the midcap index climbed by 1.64 per cent.Various sectors including realty, telecommunication, metal, commodities, utilities, and industrials experienced notable gains, while consumer durables and auto sectors faced challenges. The market witnessed 3,212 stocks advancing, 698 declining, and 148 remaining unchanged on the BSE, with 169 stocks hitting their 52-week high and 57 firms touching their 52-week low. The new financial year started on a positive note in the Indian market, with expectations of continued favorable momentum supported by global optimism for a US Fed rate cut and strong domestic earnings forecast for Q4 FY24. Metal stocks performed exceptionally well due to encouraging Chinese PMI data, signaling economic recovery. Looking ahead, the market direction will be influenced by the RBI monetary policy, India PMI data, and US non-farm payroll data, according to Vinod Nair, Head of Research at Geojit Financial Services.",https://timesofindia.indiatimes.com/business/india-business/stock-market-rally-bse-sensex-jumps-over-2-in-3-days-leaves-investors-richer-by-rs-10-58-lakh-crore/articleshow/108949662.cms
LT,2024-05-03T19:59:00+05:30,Dipankar Gupta,The neta-janata divide,"India News: Politicians, always looking for a better deal in a tough profession, don’t want to be pinned down by ideology. It’s people who tend to acquire ideolog","Elections bring up memories. One of them is a quotable quote delivered by Dominique de Villepin in 2002, when he was visiting India as France’s foreign minister. When asked what it felt like to trounce the Socialists so completely, he came up with this killer line: “Politicians, socialists or conservatives, we are all alike, it is the voters who are different.”For example, while ideologically laden Congress and CPM cadres were bloodying each other in the streets of Kolkata, their seniors, Siddhartha Shankar Ray and Jyoti Basu, respectively, often enjoyed a drink together. Politicians are indeed alike, in spite of stated ideological differences, and hence can flit easily between parties making friends and searching for the best fit.The message is clear. Voters are driven by ideological convictions, but party bosses often rear up like nervous horses if burdened with them. When freed of all baggage it gets so much easier for professional politicians to switch parties. They behave as an executive would, when moving for a better compensation package from Larsen & Toubro to Hindustan Unilever, or vice versa.Once we get a hang of this it becomes easier to appreciate what Tom Vadakkan said when he left Congress. He clearly stated that as Congress spokesman he was just doing a job though his heart was not in it, especially when he was pouring pure vitriol on BJP. Yet, he stayed at his post as long as he did and ultimately switched when a better opportunity came along.Or take Nitish Kumar. Between 2013 and 2024, he went in and out of political alliances seeking a CEO’s position each time. While some may wonder how anybody can be so nimble, but as a professional politician can such a person be faulted? Voters are true believers and such turnovers could disorient them, but the politician is a hunter at core — a job hunter.In politics, ideological loyalty is weighed carefully against the chances of winning office. That is why a party flamethrower can in an instant turn into a party flameout. Even so, it is not as if such moves by professional politicians do not have a positive side to them. When ‘rebels’ desert they usually insist that their departure is for ideological reasons.Of course, that is rarely true but, even so, voters in that constituency are somewhat dramatically reminded of the party’s manifestos and of its professed claims. These had been lost amidst abuses and snarls of the election campaign and now they are suddenly centrestage again. This is how deserters from parties contribute unintentionally to the democratic process.Several corporate houses do something similar when they seek ‘exit opinion’ from employees who leave for better opportunities elsewhere. The thinking behind it is that the person can now give a fear-free opinion of the organisation’s work culture, which will then help the enterprise’s leadership to better finetune the company.In politics, rebel candidates also proffer ‘exit opinions’, but in a different format. These deserters often claim their actions arose out of a manifesto malfunction in their previous party. Six former Congress MLAs from Himachal joined BJP allegedly because of Congress’s disinterest in “developmental work”, thus forcing politicians in the fray to at least acknowledge its need.Likewise, Kota’s Prahlad Gunjal said he left BJP because the party had strayed away from its anti-dynastic credo. Gunjal is not alone. Karnataka’s KS Eshwarappa, a recent BJP rebel, has a similar complaint. Such protests should make BJP doubly cautious about family sycophancy.Rarely do party rebels do a complete flip as Rohan Gupta, former Congress spokesman, did when he said that “BJP stands for everything Congress once represented.” Did he even ask BJP before saying this? Gourav Vallabh, another ex-Congress spokesperson, left his party saying he treasured tradition and could no longer accept the anti-Ram Temple diatribe.When one time party favourites rebel, they often make it appear as if they are breaking out of jail. Suvendu Adhikari gave that impression, when he left TMC because Mamata’s nephew had undue influence in the party. So, even if defectors like Adhikari, Vallabh, or Eshwarappa are looking for an upgrade as professionals, their rebellion brings ideology back from the wild.The parties they have deserted are forced into damage control mode and must recall their manifestos, which they had lost sight of in the dust that election campaigns raise. This, unintentionally, gives voters a chance to rerun ideological basics well before they approach the polling booth. An alert party can tune in here and take advantage of such defections.This does not happen easily. To demand ideological fidelity would cause an instant nosebleed in politicians who have turned professional and who calculate their allegiances and accompanying perks carefully. Politics is far from being a soft-hearted ‘vocation’. It is a hard as hard can be profession and can smelt the toughest ideological metal to a pliable, handy tool.When Mr Gaya Lal shifted party allegiance thrice in 1967, he not only professionalised politics but also, immortalised the phrase, ‘aya Ram, gaya Ram’. Consequently, à la Villepin, it is the voter who carries the ideological can while the professional politician freely kicks it down the road.The writer is a sociologist.",https://timesofindia.indiatimes.com/india/the-neta-janata-divide/articleshow/109822228.cms
LT,2024-02-28T09:19:00+05:30,TOI Business Desk,"Opening bell: Sensex starts in green, Nifty above 22,204.70",India Business News: NEW DELHI: Equity benchmark Indices Sensex and Nifty starts flat on Wednesday.,"NEW DELHI: Equity benchmark Indices Sensex and Nifty starts flat on Wednesday. Sensex was trading at 73,154.08, as it rose by 58.86 from its previous close whereas Nifty was trading at 22,204.70 in early morning trade.Among Sensex, Bharti Airtel, Tata Motors, State Bank of India, Tata Steel, Reliance Industries, and Kotak Mahindra Bank recorded significant gains. On the other hand, Asian Paints, UltraTech Cement, Wipro, and Larsen & Toubro experienced a decline in their stock prices. In the Asian markets, Seoul witnessed an increase, while Tokyo, Shanghai, and Hong Kong observed a decrease in trading. V K Vijayakumar, Chief Investment Strategist at Geojit Financial Services, stated that the market is expected to remain range-bound due to the absence of significant positive or negative triggers. The global oil benchmark, Brent crude, declined by 0.40% to USD 83.30 per barrel. Foreign Institutional Investors (FIIs) sold equities worth Rs 1,509.16 crore on Tuesday, as per exchange data.Sensex and Nifty, on Tuesday witnessed a strong recovery and recorded gains despite a slow start to trading session. Sensex rose by 305.09 points, closing at 73,095.22, while Nifty climbed 76.30 points, settling at 22,198.35. The positive momentum across the market, with 28 Nifty companies climbing and 22 declining.The global oil benchmark, Brent crude, declined by 0.40% to USD 83.30 per barrel. Foreign Institutional Investors (FIIs) sold equities worth Rs 1,509.16 crore on Tuesday, as per exchange data.",https://timesofindia.indiatimes.com/business/india-business/opening-bell-sensex-starts-in-green-nifty-above-22204-70/articleshow/108057871.cms
LT,2024-04-22T02:27:00+05:30,Team TOI,IIT graduates are landing salary packages below Rs 10 lakh this year,India News: The quest for lucrative employment opportunities faces a hurdle this placement season at the esteemed Indian Institutes of Technology (IITs). As compa,"MUMBAI/DELHI: The pursuit of high-paying jobs has hit a roadblock this placement season at the premium Indian Institutes of Technology (IITs). With companies scaling back on hiring and offering lower salary packages, students at the tail-end are being offered annual packages below Rs 10 lakh. 109483659Organisations that would usually pick half-a-dozen students have picked one or two at best, forcing colleges to reach out to more companies. And many of those are offering annual compensation of Rs 10-15 lakh. Students who have bagged campus jobs at what they believe is a lower pay scale, are still in the market looking for better prospects on job portals and travelling cities to attend job fairs and interviews. 109482302""The global economic slowdown has significantly impacted the campus placements for the 2024 graduating batch of IIT Indore. The reduced hiring numbers of recruiters compared to the previous year have resulted in a challenging placement season. To offset the impact, IIT Indore has taken early steps by tapping into alumni networks and has broadened its pool of potential employers, including PSUs,"" said Professor Suhas Joshi, director, IIT Indore. 109410504A student at IIT Bombay said, ""Companies that till last year picked 5 to 8 students are picking 1 or 2 this year. Several are still not yet hired. From coaching classes to start-ups, some have recently been picked for salary packages of Rs 60,000 to Rs 80,000 in phase 2."" 109452640Another student from an IIT-Kharagpur said, ""Spectrum Technologies offered Rs 3.6 lakh for trainee engineers and Rs 6 lakh for trainee design engineers. Startoon Labs and Gem Machinery offered Rs 5.5 lakh annually. Skyroot offered Rs 5 lakh. Sri Chaitanya and Next Education offer Rs 4.8 to 6 lakh per annum."" 107320395""The scenario now is that many students are taking up jobs offering the bare minimum threshold salary of Rs 6 lakh a year but are looking for other jobs,"" a source said. Students and placement office staff are trying to attract more companies, negotiating packages with NGOs, reaching out to job portals, and providing guidance to final-year students. Praveen Tyagi, owner of IITians' Pace, a tutorial for entrance tests, said, ""While AI has reduced jobs and international FANG companies did not come to the campus, we saw this as an opportunity to pick up talent. We conducted tests to hire IITians, and hundreds of them took our test. Students conducted mock online lectures, and those who had good communication skills were picked. We have offered 25 students Rs 12 lakh per annum."" 109458801At IIT Delhi, a significant number are still seeking employment through the Office of Career Services (OCS). As of April 5, out of 1,814 students registered with OCS, 1,083 have secured jobs, leaving approximately 40% yet to find employment. 104552394However, the situation appears more favorable for those in undergraduate programs (BTech+dual degree), with 81% of the 903 participants having received job offers. R Ayothiraman, professor-in-charge of OCS, mentioned plans to conduct separate placement drives specifically for PhD candidates.During recent placements, students at IIT-D were introduced to a variety of job roles. Bharat Petroleum Corp. Ltd proposed an annual package of Rs 19.5 lakh, while HCL Software offered Rs 21.9 lakh, Tata Consultancy Services and Larsen & Toubro presented annual packages of Rs 9 lakh and Rs 7 lakh respectively.109467034The placement process at IIT Delhi is rigorous, with each phase lasting about 15 days. Students diligently prepare for interviews. ""We are mentally prepared for a set pattern of questions, but this time the companies were more demanding, seeking fewer candidates with specialized skills in artificial intelligence and machine learning for annual packages ranging from Rs 10-50 lakh,"" a student said, adding that he lacked the skills required because his interest lay in software development. 101167201",https://timesofindia.indiatimes.com/india/iit-graduates-are-landing-salary-packages-below-rs-10-lakh-this-year/articleshow/109482293.cms
